,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,Win7_64bit_node_1,0.9911783941482645,0.9907052161097532,0.9965099352318723,0.9907172716011803,0.9907172716011803,0.9907172716011803,0.9907172716011803,0.9965702126890075,0.9984779942073364,1.0,0.991962001091022,0.9900994276655445,0.9898100958712955,0.9868866392002387,0.9867901952688224,0.9867901952688224,0.9867901952688224,0.9867901952688224,0.9866937513374061,0.9866937513374061,0.9866937513374061,0.9865973074059897,0.9865973074059897,0.9865973074059897,0.9865973074059897,0.9865973074059897,0.9865008634745734,0.9865008634745734,0.9865008634745734,0.9865008634745734,0.9865008634745734,0.9865008634745734,0.9864044195431572,0.9864044195431572,0.9864044195431572,0.9864044195431572,0.9864104472888706,0.9864104472888706,0.9864104472888706,0.9864104472888706,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543,0.9863140033574543
1,Win7_64bit_node_2,1.0,0.9959987920881775,0.9897297297297297,0.9897810659821833,0.9897840857617394,0.9896028989883738,0.9896028989883738,0.9896028989883738,0.9897991846595199,0.9982304091801298,0.9919764457194625,0.9952680054356032,0.9927917861996074,0.999085006794504,0.9928974784840706,0.992942775177412,0.9929669334138608,0.9929729729729729,0.99300619054809,0.9930212894458704,0.9930333685640949,0.9930363883436509,0.9930363883436509,0.9930363883436509,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930454476823192,0.9930514872414313,0.9930514872414313,0.9930514872414313,0.9930665861392118,0.9930756454778801,0.9930967839347727,0.9931058432734411,0.9931300015098897,0.9931451004076702,0.9931662388645629,0.9931783179827872,0.9932447531330213,0.993299109165031,0.9933081685036992,0.9933897025517138,0.993398761890382,0.9934017816699381,0.9934017816699381,0.9935557904272988,0.993561829986411,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9935920277819719,0.9936101464593085,0.993625245357089,0.9936343046957572,0.9936494035935377
2,Win7_64bit_node_3,0.9908017355917086,0.9976121677243123,0.9916843973278577,0.9862769327969227,0.9857752092837432,0.986391523969686,0.9835298417093287,0.9832511064242289,0.980327482989405,0.9994673058995872,0.9908543855900052,0.9896960856274796,0.9836939858216651,0.9879988974470945,0.9880484503866678,0.9926135149448568,0.9871719827679653,0.9886183091917606,0.9940040943116323,0.9928334061142133,0.9877573268666747,0.9882033033228343,0.9930966561056964,0.9933691972733495,0.9930223266963365,0.9930223266963365,0.9934899825635594,0.9936386413822792,0.9879152768615646,0.9930254237550599,0.9928550855252767,0.9931369178690997,0.9930316178725065,0.9928550855252767,0.9879152768615646,0.9883829327287875,0.9939669296069523,0.9876024739305082,0.9881413621483677,0.9936974854980225,0.9931957619848429,0.9876520268700815,0.9876768033398682,0.9907986385329852,0.9909070355883018,0.9904022150163989,0.9903124003134224,0.9908389002963885,0.9909287149993651,0.9905075150129922,0.990318594430869,0.9908419973551118,0.990327885607039,0.9906313973619254,0.9908543855900052,0.9908543855900052,0.9903309826657624,0.9907800561806452,0.9909411032342584,0.9908543855900052,0.9903309826657624,0.9908110267678786,0.9909411032342584,0.9908543855900052,0.9903495650181023,0.9909503944104284,0.9909875591151084,0.9909256179406418
3,Win7_64bit_node_4,0.9784283751022992,0.9914053211037507,0.9815629777180711,0.9760781952100801,0.9704945877920353,0.9746267043436636,0.9746267043436636,0.9811738546347338,0.9755439230401013,0.980420314695573,0.9748212658853322,0.9749447970228996,0.9748583252266024,0.9699788452926916,0.9700622288105496,0.9723722610830593,0.978088664473989,0.978005280956131,0.9780238106267661,0.9811306187365852,0.9811460601287812,0.9810534117756057,0.9810534117756057,0.9840552184184926,0.9841478667716681,0.9841324253794722,0.9840552184184926,0.9840675715322493,0.9841602198854249,0.9841602198854249,0.9840675715322493,0.9840675715322493,0.9841663964423032,0.9843208103642624,0.9843053689720666,0.9842281620110869,0.9794104476459597,0.9844196352743163,0.9844350766665122,0.9795895677954324,0.9845153719059311,0.9845184601843702,0.9846358147650592,0.9845864023100322,0.9845678726393972,0.984583314031593,0.9846759623847686,0.9846759623847686,0.984583314031593,0.984583314031593,0.9846759623847686,0.9846759623847686,0.984583314031593,0.984583314031593,0.9845864023100322,0.9846883154985253,0.9846543444356943,0.9845956671453499,0.9845956671453499,0.9846883154985253,0.9846883154985253,0.9845956671453499,0.9845956671453499,0.9834715337934868,0.9861676008708945,0.9854140609317336,0.985438767159247,0.985454208551443
